user_id,age_group,city_tier,subscription_date,subscription_plan,last_active_date,plan_change_date,new_subscription_plan
UIDJS01a88b7899e,25-34,Tier 1,2024-01-23,VIP,Inactive,Inactive,None
UIDJS01a8e946961,45+,Tier 3,2024-09-21,Free,Inactive,Inactive,None
UIDJS01aaf5f2bb6,25-34,Tier 2,2024-03-31,Free,Inactive,Inactive,None
UIDJS01abe0dfe38,18-24,Tier 1,2024-09-11,Free,Inactive,2024-11-11,Premium
UIDJS01ae8c80812,45+,Tier 1,2024-08-28,VIP,Inactive,Inactive,None
UIDJS01b05ffda65,18-24,Tier 1,2024-07-28,Premium,Inactive,Inactive,None
UIDJS01b07e7d88e,18-24,Tier 1,2024-07-07,Premium,Inactive,Inactive,None
UIDJS01b1ea5e63e,18-24,Tier 3,2024-02-27,Free,Inactive,Inactive,None
UIDJS01b44c024b0,25-34,Tier 1,2024-03-06,Premium,Inactive,Inactive,None
UIDJS01b64eab2eb,35-44,Tier 3,2024-10-14,Free,Inactive,Inactive,None
UIDJS01b7f492e31,25-34,Tier 2,2024-02-25,Free,Inactive,Inactive,None
UIDJS01b9c3daf5f,18-24,Tier 1,2024-07-17,Premium,Inactive,Inactive,None
UIDJS01bb439a03f,18-24,Tier 2,2024-01-26,VIP,Inactive,Inactive,None
UIDJS01bb90a62c5,25-34,Tier 2,2024-04-15,Premium,Inactive,Inactive,None
UIDJS01bbfd56f45,35-44,Tier 2,2024-03-15,VIP,Inactive,2024-04-15,Premium
UIDJS01bd6a5c062,18-24,Tier 1,2024-04-28,VIP,Inactive,Inactive,None
UIDJS01c04603c02,25-34,Tier 1,2024-06-20,Premium,Inactive,Inactive,None
UIDJS01c1f791014,18-24,Tier 2,2024-06-02,VIP,Inactive,2024-11-02,Free
UIDJS01c4ced695d,25-34,Tier 2,2024-03-09,VIP,Inactive,Inactive,None
UIDJS01c51450490,18-24,Tier 1,2024-05-28,Premium,Inactive,Inactive,None
UIDJS01c60ee43e8,25-34,Tier 2,2024-02-15,Premium,Inactive,Inactive,None
UIDJS01c8aff341d,45+,Tier 1,2024-05-11,VIP,Inactive,Inactive,None
UIDJS01c9cff45b0,25-34,Tier 2,2024-10-08,Free,Inactive,Inactive,None
UIDJS01ca1a104c8,18-24,Tier 1,2024-11-13,Premium,Inactive,Inactive,None
UIDJS01cc74849e2,35-44,Tier 3,2024-06-25,Free,Inactive,Inactive,None
UIDJS01cde961c9b,35-44,Tier 1,2024-10-21,VIP,Inactive,Inactive,None
UIDJS01cf3485a7a,45+,Tier 2,2024-04-23,VIP,2024-06-11,Inactive,None
UIDJS01d0ea50b68,45+,Tier 2,2024-05-02,VIP,Inactive,Inactive,None
UIDJS01d25c2b316,25-34,Tier 2,2024-02-22,VIP,2024-11-23,Inactive,None
UIDJS01d26ffeeb4,18-24,Tier 2,2024-08-23,VIP,Inactive,Inactive,None
UIDJS01d2a670b24,25-34,Tier 1,2024-04-04,Premium,Inactive,Inactive,None
UIDJS01d2efa55bd,25-34,Tier 1,2024-04-20,Premium,Inactive,Inactive,None
UIDJS01d3a3c0adf,45+,Tier 1,2024-06-09,Premium,Inactive,Inactive,None
UIDJS01d61b37372,25-34,Tier 2,2024-10-20,VIP,2024-11-13,Inactive,None
UIDJS01d6410b9ac,35-44,Tier 2,2024-07-26,Free,Inactive,Inactive,None
UIDJS01d6c4cd874,25-34,Tier 3,2024-08-29,VIP,2024-11-19,Inactive,None
UIDJS01d836aab8e,18-24,Tier 1,2024-08-14,Free,Inactive,Inactive,None
UIDJS01d85e1ee75,18-24,Tier 2,2024-11-22,VIP,2024-12-13,Inactive,None
UIDJS01da9206e8a,25-34,Tier 1,2024-07-16,VIP,Inactive,2024-08-16,Free
UIDJS01db1f4037e,18-24,Tier 2,2024-11-13,Premium,Inactive,Inactive,None
UIDJS01ded5606f1,25-34,Tier 1,2024-10-27,Premium,Inactive,Inactive,None
UIDJS01e30b03a4a,45+,Tier 2,2024-04-24,Free,Inactive,2024-06-24,Premium
UIDJS01e5341fba1,25-34,Tier 2,2024-09-24,Free,Inactive,Inactive,None
UIDJS01e6a9bef13,18-24,Tier 2,2024-01-27,Free,Inactive,Inactive,None
UIDJS01e94e515c9,45+,Tier 1,2024-01-02,Premium,Inactive,Inactive,None
UIDJS01e9a1f3e3f,18-24,Tier 1,2024-04-03,Premium,Inactive,Inactive,None
UIDJS01eb7dda50c,25-34,Tier 2,2024-02-20,VIP,Inactive,Inactive,None
UIDJS01ebcba734a,35-44,Tier 1,2024-10-03,VIP,Inactive,2024-11-03,Premium
UIDJS01ebe5e2cd1,25-34,Tier 2,2024-02-04,VIP,2024-09-27,Inactive,None
UIDJS01ec62cc676,25-34,Tier 1,2024-02-08,VIP,2024-05-12,Inactive,None
UIDJS01ed6ef1130,18-24,Tier 1,2024-09-22,Premium,Inactive,Inactive,None
UIDJS01ef050b720,25-34,Tier 1,2024-05-19,Premium,Inactive,Inactive,None
UIDJS01f8a5fa965,45+,Tier 1,2024-05-02,Premium,2024-11-04,Inactive,None
UIDJS01f8c2c347d,35-44,Tier 1,2024-01-30,Premium,Inactive,Inactive,None
UIDJS01f95d23247,35-44,Tier 1,2024-09-22,Free,Inactive,Inactive,None
UIDJS01fb061db07,25-34,Tier 3,2024-01-12,Free,Inactive,Inactive,None
UIDJS01fc00087d9,45+,Tier 2,2024-05-31,VIP,Inactive,Inactive,None
UIDJS01fd32a40cd,25-34,Tier 2,2024-03-25,Free,Inactive,Inactive,None
UIDJS01ff1f93fb6,35-44,Tier 2,2024-09-15,VIP,Inactive,Inactive,None
UIDJS01ffc9d2983,25-34,Tier 2,2024-05-11,VIP,Inactive,Inactive,None
UIDJS01ffeb9065a,35-44,Tier 1,2024-05-18,Premium,Inactive,Inactive,None
UIDJS0200b460d09,18-24,Tier 1,2024-07-22,VIP,Inactive,Inactive,None
UIDJS0201242ef33,35-44,Tier 3,2024-06-21,Free,Inactive,Inactive,None
UIDJS020167c2e3e,35-44,Tier 3,2024-05-21,VIP,Inactive,Inactive,None
UIDJS0201b96c6d1,18-24,Tier 3,2024-04-12,VIP,2024-12-05,Inactive,None
UIDJS02055c9f478,45+,Tier 2,2024-06-08,VIP,Inactive,Inactive,None
UIDJS020859e80fd,35-44,Tier 1,2024-07-16,Free,Inactive,Inactive,None
UIDJS02087430c0d,45+,Tier 2,2024-09-12,VIP,Inactive,Inactive,None
UIDJS0209d65ff90,25-34,Tier 1,2024-06-21,VIP,Inactive,2024-08-21,Free
UIDJS020a7aa4576,25-34,Tier 2,2024-02-17,Free,2024-09-15,Inactive,None
UIDJS020ba7c51af,35-44,Tier 3,2024-02-16,VIP,Inactive,Inactive,None
UIDJS020d0439a94,25-34,Tier 1,2024-10-16,Free,Inactive,Inactive,None
UIDJS020e8f42819,35-44,Tier 3,2024-05-19,Premium,Inactive,Inactive,None
UIDJS020fcde34ce,18-24,Tier 2,2024-07-12,Free,Inactive,Inactive,None
UIDJS021556fa723,25-34,Tier 2,2024-01-15,Free,Inactive,2024-02-15,VIP
UIDJS021b62b9677,18-24,Tier 1,2024-09-22,Premium,Inactive,Inactive,None
UIDJS021bdd9f6c7,18-24,Tier 2,2024-09-24,VIP,Inactive,Inactive,None
UIDJS021c083fb8b,35-44,Tier 1,2024-04-23,Premium,Inactive,Inactive,None
UIDJS021c64d1875,18-24,Tier 1,2024-06-04,Free,2024-07-30,Inactive,None
UIDJS021d91a486b,18-24,Tier 1,2024-08-27,Free,2024-10-25,Inactive,None
UIDJS02215434916,35-44,Tier 1,2024-07-14,VIP,Inactive,Inactive,None
UIDJS02225a936bf,35-44,Tier 1,2024-03-23,VIP,Inactive,2024-04-23,Premium
UIDJS02241865969,35-44,Tier 2,2024-04-12,Free,Inactive,Inactive,None
UIDJS02254d4c323,18-24,Tier 1,2024-03-26,Premium,Inactive,Inactive,None
UIDJS02258edd65c,18-24,Tier 1,2024-05-13,Free,Inactive,Inactive,None
UIDJS0227c796326,25-34,Tier 2,2024-02-22,Free,Inactive,Inactive,None
UIDJS02285d45589,35-44,Tier 2,2024-10-30,VIP,Inactive,2024-11-30,Premium
UIDJS0228df69889,35-44,Tier 1,2024-10-15,Premium,Inactive,Inactive,None
UIDJS022ab423b15,25-34,Tier 2,2024-04-01,VIP,Inactive,Inactive,None
UIDJS022bc3bc74c,25-34,Tier 1,2024-02-23,Free,2024-07-30,Inactive,None
UIDJS0231bacb082,45+,Tier 1,2024-01-06,VIP,Inactive,2024-04-06,Premium
UIDJS023207b75e8,45+,Tier 1,2024-09-28,Premium,Inactive,Inactive,None
UIDJS02323702370,25-34,Tier 2,2024-05-06,Premium,Inactive,Inactive,None
UIDJS02356564d43,35-44,Tier 2,2024-07-24,Premium,Inactive,Inactive,None
UIDJS0235914d41f,18-24,Tier 2,2024-05-21,Free,2024-07-17,Inactive,None
UIDJS023c0b51f4b,25-34,Tier 2,2024-01-26,VIP,Inactive,Inactive,None
UIDJS023cbf29f1a,25-34,Tier 1,2024-01-09,Free,Inactive,Inactive,None
UIDJS0240bb16a2b,18-24,Tier 1,2024-09-20,VIP,Inactive,Inactive,None
UIDJS024494f3f48,25-34,Tier 1,2024-04-28,Premium,Inactive,Inactive,None
UIDJS0245b70aabe,35-44,Tier 1,2024-11-02,VIP,Inactive,Inactive,None
UIDJS024790d74f3,25-34,Tier 1,2024-04-29,Free,Inactive,Inactive,None
UIDJS024816b5e8f,35-44,Tier 1,2024-10-24,Premium,Inactive,Inactive,None
UIDJS024855351c3,25-34,Tier 1,2024-02-03,Free,2024-03-19,Inactive,None
UIDJS0248d2c9947,25-34,Tier 1,2024-04-26,Free,Inactive,Inactive,None
UIDJS024a9390db6,35-44,Tier 2,2024-11-22,VIP,Inactive,2024-12-22,Premium
UIDJS024af45df4c,25-34,Tier 1,2024-02-15,Premium,Inactive,Inactive,None
UIDJS024ceb2a6c6,25-34,Tier 1,2024-01-23,Premium,Inactive,Inactive,None
UIDJS024e191e81c,25-34,Tier 2,2024-05-07,VIP,2024-06-07,Inactive,None
UIDJS024f6ba2e18,25-34,Tier 2,2024-09-16,Free,2024-12-10,Inactive,None
UIDJS024ff8a43a3,35-44,Tier 2,2024-07-20,Free,2024-10-08,Inactive,None
UIDJS025015a673c,25-34,Tier 1,2024-10-31,VIP,Inactive,Inactive,None
UIDJS025055d4b39,35-44,Tier 1,2024-11-08,VIP,Inactive,2024-12-08,Free
UIDJS02506d87be0,18-24,Tier 2,2024-09-19,Free,Inactive,Inactive,None
UIDJS0251b70d1a9,18-24,Tier 1,2024-08-01,VIP,Inactive,2024-10-01,Premium
UIDJS02525778526,25-34,Tier 3,2024-10-05,Free,Inactive,Inactive,None
UIDJS0252f30c658,25-34,Tier 1,2024-01-02,Premium,Inactive,Inactive,None
UIDJS0253c217ed5,45+,Tier 2,2024-09-23,Premium,Inactive,2024-12-23,Free
UIDJS0256c2d62cb,25-34,Tier 2,2024-10-07,Free,Inactive,Inactive,None
UIDJS0256e8bd7a8,18-24,Tier 3,2024-07-03,Free,Inactive,Inactive,None
UIDJS0257f6264e5,35-44,Tier 1,2024-11-06,Free,Inactive,Inactive,None
UIDJS025805126ee,25-34,Tier 1,2024-11-18,Free,2024-12-09,Inactive,None
UIDJS025a5243e86,35-44,Tier 1,2024-10-25,Free,Inactive,Inactive,None
UIDJS025aef08c93,45+,Tier 2,2024-06-18,VIP,Inactive,Inactive,None
UIDJS025b95b8d25,25-34,Tier 2,2024-01-09,Free,2024-04-18,Inactive,None
UIDJS02614334af9,25-34,Tier 1,2024-06-09,Premium,Inactive,Inactive,None
UIDJS02652c16371,35-44,Tier 1,2024-05-03,VIP,Inactive,Inactive,None
UIDJS0266662d57f,45+,Tier 1,2024-06-30,Premium,Inactive,Inactive,None
UIDJS0267a936785,25-34,Tier 1,2024-02-02,VIP,Inactive,Inactive,None
UIDJS0267c206d15,45+,Tier 1,2024-01-25,VIP,Inactive,2024-02-25,Premium
UIDJS026a9c71446,25-34,Tier 2,2024-08-22,Premium,2024-09-24,Inactive,None
UIDJS026daa05893,35-44,Tier 2,2024-04-19,Premium,Inactive,Inactive,None
UIDJS026e6ddb539,25-34,Tier 1,2024-08-08,VIP,Inactive,2024-09-08,Premium
UIDJS026e87047a9,25-34,Tier 1,2024-02-01,Free,Inactive,Inactive,None
UIDJS026f3cfa036,25-34,Tier 1,2024-11-02,Premium,Inactive,Inactive,None
UIDJS02732415e76,25-34,Tier 1,2024-03-30,Free,Inactive,Inactive,None
UIDJS0273326a6e3,18-24,Tier 2,2024-03-29,VIP,Inactive,Inactive,None
UIDJS0273bc907b3,25-34,Tier 2,2024-02-07,VIP,2024-07-16,Inactive,None
UIDJS02747e537cf,25-34,Tier 2,2024-05-13,VIP,Inactive,Inactive,None
UIDJS027494293b1,35-44,Tier 1,2024-02-11,VIP,Inactive,Inactive,None
UIDJS027658aa8d5,18-24,Tier 2,2024-01-17,Free,Inactive,Inactive,None
UIDJS0277847b0fe,18-24,Tier 2,2024-07-13,Free,2024-11-13,Inactive,None
UIDJS027bf4530a5,25-34,Tier 2,2024-09-07,Free,Inactive,Inactive,None
UIDJS027c53d128c,25-34,Tier 1,2024-03-04,Premium,Inactive,Inactive,None
UIDJS027f6f72cc2,25-34,Tier 3,2024-08-13,Premium,Inactive,Inactive,None
UIDJS027fe9fbb5a,25-34,Tier 1,2024-07-19,Premium,Inactive,Inactive,None
UIDJS0280eef6f05,18-24,Tier 2,2024-01-27,VIP,Inactive,Inactive,None
UIDJS0281a00be4b,18-24,Tier 1,2024-03-05,VIP,2024-08-05,Inactive,None
UIDJS0281b13390e,18-24,Tier 1,2024-08-18,VIP,2024-09-30,Inactive,None
UIDJS02828b6eb16,18-24,Tier 3,2024-04-28,VIP,Inactive,Inactive,None
UIDJS028766e322a,45+,Tier 1,2024-10-01,VIP,Inactive,2024-11-01,Premium
UIDJS028a809968b,25-34,Tier 1,2024-04-17,VIP,Inactive,2024-06-17,Premium
UIDJS028b8f3a4b1,35-44,Tier 2,2024-05-05,VIP,Inactive,Inactive,None
UIDJS028b9c4ba7a,35-44,Tier 2,2024-09-24,Premium,Inactive,Inactive,None
UIDJS028c74247d3,25-34,Tier 2,2024-07-12,Free,Inactive,Inactive,None
UIDJS028d002334f,35-44,Tier 1,2024-09-17,VIP,Inactive,Inactive,None
UIDJS028decbb0c8,25-34,Tier 1,2024-05-11,VIP,2024-06-29,Inactive,None
UIDJS028f694e137,35-44,Tier 1,2024-09-11,Premium,Inactive,Inactive,None
UIDJS028ffbe89bd,35-44,Tier 1,2024-03-06,Premium,Inactive,Inactive,None
UIDJS02928b55095,25-34,Tier 1,2024-03-22,Premium,Inactive,Inactive,None
UIDJS0293f96106a,25-34,Tier 1,2024-05-22,Free,Inactive,2024-07-22,Premium
UIDJS029825cb828,25-34,Tier 1,2024-03-31,VIP,Inactive,Inactive,None
UIDJS02983972b4b,35-44,Tier 1,2024-02-23,Premium,Inactive,Inactive,None
UIDJS029974fb532,25-34,Tier 3,2024-09-15,VIP,2024-11-12,Inactive,None
UIDJS029b047538f,25-34,Tier 1,2024-03-28,Premium,Inactive,Inactive,None
UIDJS029c28adef6,35-44,Tier 2,2024-03-03,Premium,Inactive,Inactive,None
UIDJS029d85e6d4a,35-44,Tier 2,2024-11-12,VIP,Inactive,Inactive,None
UIDJS029eb13af7f,35-44,Tier 1,2024-09-15,Premium,Inactive,Inactive,None
UIDJS029fd73fe5a,45+,Tier 3,2024-11-27,Free,2024-12-19,Inactive,None
UIDJS02a1dc7e5d8,35-44,Tier 2,2024-06-07,Free,Inactive,Inactive,None
UIDJS02a466f4b00,25-34,Tier 3,2024-05-26,Free,2024-12-23,Inactive,None
UIDJS02a77486a83,25-34,Tier 2,2024-08-19,VIP,Inactive,Inactive,None
UIDJS02a8165ace4,25-34,Tier 2,2024-03-17,Premium,Inactive,Inactive,None
UIDJS02a8d95afd2,25-34,Tier 1,2024-08-26,Free,Inactive,Inactive,None
UIDJS02a9b3b60de,35-44,Tier 3,2024-03-09,Free,Inactive,Inactive,None
UIDJS02aa36dea52,25-34,Tier 1,2024-06-17,Free,2024-07-29,Inactive,None
UIDJS02ae8ab2367,45+,Tier 2,2024-08-01,VIP,2024-09-29,Inactive,None
UIDJS02af8f733c0,35-44,Tier 1,2024-10-02,VIP,Inactive,Inactive,None
UIDJS02b12452a3c,35-44,Tier 2,2024-01-15,Premium,Inactive,Inactive,None
UIDJS02b2ff31303,45+,Tier 2,2024-04-13,Premium,Inactive,Inactive,None
UIDJS02b5d33e37a,25-34,Tier 2,2024-06-26,VIP,Inactive,Inactive,None
UIDJS02b8351e334,35-44,Tier 2,2024-11-25,VIP,Inactive,Inactive,None
UIDJS02bfc4f6680,18-24,Tier 1,2024-11-04,VIP,Inactive,Inactive,None
UIDJS02c0a4f50ae,25-34,Tier 1,2024-04-09,Premium,Inactive,Inactive,None
UIDJS02c20c51bc5,45+,Tier 1,2024-11-25,Premium,Inactive,Inactive,None
UIDJS02c32a46026,35-44,Tier 1,2024-01-14,Premium,Inactive,Inactive,None
UIDJS02c56097068,25-34,Tier 1,2024-08-07,VIP,Inactive,Inactive,None
UIDJS02c6bb0dc93,25-34,Tier 3,2024-11-19,Free,2024-12-15,Inactive,None
UIDJS02c701ed6d4,25-34,Tier 2,2024-07-29,Free,Inactive,2024-09-29,Premium
UIDJS02c85b8371e,25-34,Tier 2,2024-11-14,VIP,Inactive,Inactive,None
UIDJS02c9cf42ebe,18-24,Tier 2,2024-07-12,Premium,Inactive,Inactive,None
UIDJS02ca4ea087e,35-44,Tier 1,2024-04-29,VIP,Inactive,2024-06-29,Premium
UIDJS02cc35e2b7a,18-24,Tier 2,2024-10-14,Free,2024-11-11,Inactive,None
UIDJS02ce966cfe7,25-34,Tier 1,2024-04-12,VIP,Inactive,2024-08-12,Premium
UIDJS02d0c31185d,25-34,Tier 2,2024-10-16,Free,Inactive,Inactive,None
UIDJS02d40f83d53,25-34,Tier 2,2024-06-03,VIP,Inactive,Inactive,None
UIDJS02d4f095c47,35-44,Tier 2,2024-01-13,VIP,Inactive,Inactive,None
UIDJS02d64ba077c,25-34,Tier 2,2024-05-09,VIP,Inactive,Inactive,None
UIDJS02d68979dab,25-34,Tier 1,2024-02-11,Premium,Inactive,Inactive,None
UIDJS02d68d3a042,25-34,Tier 1,2024-08-04,Premium,Inactive,Inactive,None
UIDJS02d6b4f3151,18-24,Tier 1,2024-05-16,Free,Inactive,Inactive,None
UIDJS02d9e391ffa,25-34,Tier 2,2024-08-05,VIP,Inactive,2024-09-05,Free
UIDJS02da9198f67,35-44,Tier 3,2024-07-22,Free,Inactive,Inactive,None
UIDJS02db82b2650,45+,Tier 1,2024-05-11,Premium,Inactive,Inactive,None
UIDJS02deb4dc01b,45+,Tier 2,2024-10-13,Premium,Inactive,Inactive,None
UIDJS02e2c1a0bcb,25-34,Tier 1,2024-06-15,Free,Inactive,Inactive,None
UIDJS02e58f406ec,35-44,Tier 1,2024-07-25,Premium,Inactive,Inactive,None
UIDJS02e5fa15359,18-24,Tier 1,2024-04-18,Premium,Inactive,Inactive,None
UIDJS02e60bb2734,25-34,Tier 1,2024-05-14,Premium,Inactive,Inactive,None
UIDJS02e809a822e,35-44,Tier 2,2024-04-16,VIP,Inactive,Inactive,None
UIDJS02e87a290f8,35-44,Tier 1,2024-04-22,Premium,Inactive,Inactive,None
UIDJS02ec9ece56d,45+,Tier 3,2024-05-16,Free,Inactive,Inactive,None
UIDJS02ecfe923b3,25-34,Tier 2,2024-04-22,VIP,Inactive,Inactive,None
UIDJS02ee1b31eb0,35-44,Tier 1,2024-11-20,Premium,Inactive,Inactive,None
UIDJS02ee2895262,35-44,Tier 2,2024-08-06,VIP,Inactive,2024-10-06,Premium
UIDJS02f01d2bb94,25-34,Tier 3,2024-07-18,VIP,2024-10-07,Inactive,None
UIDJS02f0e10aa74,45+,Tier 1,2024-01-22,Premium,Inactive,Inactive,None
UIDJS02f12f573e3,35-44,Tier 1,2024-01-11,Free,Inactive,2024-03-11,VIP
UIDJS02f21cbe9c7,25-34,Tier 1,2024-06-25,Premium,2024-12-03,Inactive,None
UIDJS02f7908dbda,35-44,Tier 3,2024-06-23,Free,Inactive,2024-07-23,Premium
UIDJS02f815bcc69,25-34,Tier 3,2024-10-27,VIP,Inactive,2024-11-27,Premium
UIDJS02f81912bc3,25-34,Tier 3,2024-02-25,VIP,Inactive,Inactive,None
UIDJS02f8355c639,35-44,Tier 1,2024-05-18,VIP,Inactive,Inactive,None
UIDJS02f97d40204,25-34,Tier 2,2024-06-08,VIP,Inactive,Inactive,None
UIDJS02fa556f21c,25-34,Tier 1,2024-08-31,Free,2024-12-12,Inactive,None
UIDJS02fba13b3f8,18-24,Tier 3,2024-06-06,VIP,Inactive,Inactive,None
UIDJS02fbd5c1213,25-34,Tier 2,2024-08-16,Premium,Inactive,Inactive,None
UIDJS02ff72e5b60,35-44,Tier 2,2024-11-28,VIP,Inactive,Inactive,None
UIDJS02ffdf95823,25-34,Tier 1,2024-09-20,Premium,Inactive,Inactive,None
UIDJS030286598a5,25-34,Tier 1,2024-07-18,Premium,Inactive,Inactive,None
UIDJS0302fe01907,35-44,Tier 1,2024-07-27,Premium,Inactive,Inactive,None
UIDJS03036fbb5b2,18-24,Tier 3,2024-08-11,VIP,Inactive,2024-11-11,Free
UIDJS0305a809eee,25-34,Tier 2,2024-08-16,VIP,Inactive,2024-12-16,Free
UIDJS0306a04e3ba,25-34,Tier 3,2024-07-22,Free,Inactive,Inactive,None
UIDJS030767d1ae3,25-34,Tier 3,2024-10-04,Free,2024-10-31,Inactive,None
UIDJS030a399ba45,45+,Tier 2,2024-06-16,Free,Inactive,Inactive,None
UIDJS030b2d09b66,25-34,Tier 2,2024-05-01,Premium,Inactive,Inactive,None
UIDJS030b4a3d308,35-44,Tier 1,2024-07-01,VIP,Inactive,Inactive,None
UIDJS030e9a95b98,25-34,Tier 1,2024-02-20,VIP,Inactive,Inactive,None
UIDJS03118679e44,35-44,Tier 3,2024-09-08,Free,Inactive,Inactive,None
UIDJS0311da3c511,35-44,Tier 2,2024-02-25,VIP,Inactive,2024-04-25,Premium
UIDJS03127be6c14,25-34,Tier 1,2024-09-27,Premium,Inactive,Inactive,None
UIDJS03132a51bcf,25-34,Tier 1,2024-03-27,Premium,2024-05-24,Inactive,None
UIDJS0315720143c,18-24,Tier 1,2024-11-09,Premium,Inactive,Inactive,None
UIDJS0316524b484,18-24,Tier 2,2024-09-08,Free,Inactive,Inactive,None
UIDJS0317759068d,35-44,Tier 1,2024-06-30,Premium,Inactive,Inactive,None
UIDJS031815631e4,25-34,Tier 2,2024-01-20,Free,Inactive,Inactive,None
UIDJS031badc9c3e,25-34,Tier 1,2024-01-01,Premium,Inactive,Inactive,None
UIDJS031bb9cc0e2,25-34,Tier 1,2024-05-25,Premium,Inactive,Inactive,None
UIDJS031cafaa2d8,45+,Tier 1,2024-07-10,Premium,Inactive,Inactive,None
UIDJS031cd44cbbf,25-34,Tier 1,2024-01-29,VIP,Inactive,Inactive,None
UIDJS031cfcd0dde,25-34,Tier 2,2024-06-07,Premium,Inactive,Inactive,None
UIDJS031e2a7750c,25-34,Tier 1,2024-04-06,VIP,Inactive,2024-06-06,Premium
UIDJS031e3b0f79f,18-24,Tier 3,2024-10-06,VIP,Inactive,Inactive,None
UIDJS032317094d8,18-24,Tier 1,2024-04-20,Free,Inactive,Inactive,None
UIDJS03272c3a7ed,25-34,Tier 2,2024-05-07,VIP,Inactive,2024-06-07,Premium
UIDJS0328b88688b,25-34,Tier 3,2024-02-26,VIP,Inactive,Inactive,None
UIDJS032d8fc3c65,35-44,Tier 1,2024-02-03,Premium,Inactive,Inactive,None
UIDJS032e3742957,18-24,Tier 1,2024-07-30,Free,2024-09-25,Inactive,None
UIDJS03305afc08d,35-44,Tier 1,2024-01-30,VIP,2024-05-30,Inactive,None
UIDJS03320f56f9f,25-34,Tier 3,2024-08-30,VIP,Inactive,2024-12-30,Free
UIDJS033234ea4d1,25-34,Tier 1,2024-11-30,Premium,Inactive,Inactive,None
UIDJS0332e6cf427,25-34,Tier 1,2024-06-25,Premium,Inactive,Inactive,None
UIDJS03344f4b28f,18-24,Tier 1,2024-06-06,Premium,Inactive,Inactive,None
UIDJS0335e46b8c2,25-34,Tier 1,2024-03-22,VIP,Inactive,2024-12-22,Free
UIDJS0339764d62f,35-44,Tier 1,2024-03-01,Free,Inactive,2024-04-01,VIP
UIDJS033bbbd319b,35-44,Tier 1,2024-10-19,VIP,Inactive,Inactive,None
UIDJS033c6532949,45+,Tier 1,2024-02-05,Premium,Inactive,Inactive,None
UIDJS033ce9d4e08,25-34,Tier 1,2024-08-03,Free,Inactive,Inactive,None
UIDJS033d44ae99a,25-34,Tier 2,2024-04-24,VIP,Inactive,2024-05-24,Free
UIDJS033e087017b,45+,Tier 2,2024-02-04,VIP,Inactive,2024-03-04,Premium
UIDJS033e900ba4e,25-34,Tier 2,2024-10-15,Free,Inactive,Inactive,None
UIDJS033f4d7fc22,35-44,Tier 1,2024-06-29,Premium,Inactive,Inactive,None
UIDJS03408c54343,25-34,Tier 2,2024-11-29,Free,Inactive,Inactive,None
UIDJS03410a55244,25-34,Tier 2,2024-08-20,Premium,Inactive,Inactive,None
UIDJS03418ec7394,45+,Tier 2,2024-03-02,Premium,Inactive,Inactive,None
UIDJS034334132bc,35-44,Tier 2,2024-05-15,VIP,Inactive,2024-06-15,Free
UIDJS0344189aa1d,45+,Tier 1,2024-10-30,VIP,Inactive,Inactive,None
UIDJS0344f2157a9,25-34,Tier 2,2024-10-28,Premium,Inactive,Inactive,None
UIDJS0345a333b1c,18-24,Tier 1,2024-02-21,VIP,Inactive,2024-05-21,Free
UIDJS03461d837a6,35-44,Tier 1,2024-08-18,Free,Inactive,Inactive,None
UIDJS034628e915f,25-34,Tier 1,2024-03-02,VIP,Inactive,2024-06-02,Free
UIDJS03484f1fec9,35-44,Tier 2,2024-09-18,VIP,Inactive,Inactive,None
UIDJS034a5ee607f,18-24,Tier 1,2024-10-19,Premium,Inactive,Inactive,None
UIDJS035065071aa,35-44,Tier 1,2024-07-26,Free,Inactive,2024-09-26,VIP
UIDJS0352a1d1959,25-34,Tier 1,2024-04-09,Premium,Inactive,Inactive,None
UIDJS0353d18aa83,35-44,Tier 1,2024-06-15,Premium,Inactive,Inactive,None
UIDJS03545751cc4,45+,Tier 1,2024-01-24,VIP,Inactive,2024-06-24,Free
UIDJS0354cc25d00,35-44,Tier 2,2024-08-30,Premium,Inactive,Inactive,None
UIDJS03587c3b0d0,25-34,Tier 1,2024-03-18,VIP,Inactive,Inactive,None
UIDJS035b8800974,25-34,Tier 1,2024-07-08,VIP,Inactive,Inactive,None
UIDJS035bb754db3,25-34,Tier 1,2024-11-28,Premium,2024-12-22,Inactive,None
UIDJS035bcfcecf8,25-34,Tier 1,2024-03-01,VIP,Inactive,2024-08-01,Free
UIDJS035d7138811,35-44,Tier 3,2024-08-10,VIP,Inactive,2024-10-10,Premium
UIDJS035e2236e7c,35-44,Tier 2,2024-01-02,VIP,Inactive,Inactive,None
UIDJS03603fb6df8,35-44,Tier 2,2024-10-10,VIP,Inactive,Inactive,None
UIDJS036056dffa2,25-34,Tier 1,2024-06-14,VIP,2024-12-07,Inactive,None
UIDJS0363eed1822,25-34,Tier 2,2024-03-10,VIP,Inactive,2024-05-10,Premium
UIDJS03649b1b91a,18-24,Tier 1,2024-03-18,Premium,Inactive,Inactive,None
UIDJS0364d095eaf,35-44,Tier 2,2024-08-10,VIP,Inactive,Inactive,None
UIDJS03679da30ac,35-44,Tier 1,2024-05-08,VIP,Inactive,Inactive,None
UIDJS03681044464,25-34,Tier 2,2024-04-19,Premium,Inactive,Inactive,None
